# DEVELOPMENT-ONLY SYNTHETIC PLACEHOLDER — NOT REAL DATA. For pipeline validation only. Safe to delete/replace.
Year,Quarter,Period,quarter_num,time_index,Company,Ticker,Sector,Sales,Expenses,Operating Profit,Net Profit,Total Assets,Equity,Borrowings,Total Liabilities,CFO,CFI,CFF,Net Cash Flow,is_synthetic_company,source
2025,Q2,Q2 2025,2,8101,SYN Auto 016,SYNAUT016,Auto,116627.63,98594.86,18032.77,11419.21,426058.25,207617.89,132726.18,218440.36,19855.7,-16434.32,-3210.05,211.33,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 016,SYNAUT016,Auto,116439.12,98422.43,18016.69,13212.03,430089.08,196785.0,116860.74,233304.08,19577.27,-16344.5,-3216.74,16.03,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 016,SYNAUT016,Auto,120889.43,102191.19,18698.24,14753.65,491136.54,222954.15,125650.64,268182.4,20050.35,-16228.71,-3075.82,745.82,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 017,SYNAUT017,Auto,106153.06,94713.26,11439.8,8581.16,405822.43,202911.2,129207.64,202911.23,11069.2,-7452.2,-2976.71,640.29,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 017,SYNAUT017,Auto,107949.21,96720.35,11228.86,7284.72,384801.52,190110.03,111117.43,194691.49,10771.15,-6708.51,-3446.87,615.77,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 017,SYNAUT017,Auto,109396.57,98317.64,11078.93,6821.16,416551.07,233108.98,97374.44,183442.09,10052.3,-6616.32,-3412.67,23.31,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 017,SYNAUT017,Auto,107091.51,97261.71,9829.8,6342.84,407651.64,241824.98,103900.31,165826.66,8466.25,-5681.02,-2529.86,255.38,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 017,SYNAUT017,Auto,105211.63,97129.22,8082.4,5529.91,354003.87,201214.3,87270.98,152789.57,6619.7,-4712.69,-1955.07,-48.06,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 017,SYNAUT017,Auto,103988.09,95627.58,8360.51,6023.95,346420.66,204322.05,72456.76,142098.62,6432.98,-5512.25,-1685.89,-765.16,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 017,SYNAUT017,Auto,112288.76,103819.6,8469.15,5431.41,395598.87,260299.7,68027.11,135299.17,8347.25,-7576.56,-2118.23,-1347.54,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 017,SYNAUT017,Auto,122018.55,112317.79,9700.77,6904.77,459513.4,329502.77,70918.72,130010.63,9770.76,-9530.84,-2328.04,-2088.12,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 018,SYNAUT018,Auto,38781.78,33685.04,5096.75,3822.56,99307.92,49653.96,29792.38,49653.96,4955.16,-2979.94,-1313.32,661.9,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 018,SYNAUT018,Auto,39897.13,34088.38,5808.75,3691.52,95905.73,48347.33,30101.94,47558.39,5658.53,-3981.72,-1395.36,281.45,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 018,SYNAUT018,Auto,41160.76,35712.93,5447.83,3496.51,94317.79,50657.76,28731.75,43660.03,5037.12,-3263.59,-1236.93,536.6,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 018,SYNAUT018,Auto,41182.32,34967.93,6214.39,3475.59,102927.49,52765.94,36479.6,50161.55,6616.84,-4220.61,-1709.2,687.03,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 018,SYNAUT018,Auto,41643.39,35726.49,5916.9,3840.97,104116.17,52959.86,39983.33,51156.3,6394.63,-3962.55,-1714.73,717.35,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 018,SYNAUT018,Auto,42814.65,36303.34,6511.31,4950.85,123539.28,62076.68,45196.83,61462.6,6814.49,-4663.06,-2148.89,2.54,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 018,SYNAUT018,Auto,44211.89,37591.74,6620.15,4689.2,120806.83,56394.0,47276.02,64412.82,7503.33,-5049.97,-2266.23,187.14,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 018,SYNAUT018,Auto,46699.5,40048.77,6650.73,4879.64,136492.57,68211.48,46585.72,68281.09,6191.97,-3470.81,-1718.63,1002.52,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 019,SYNAUT019,Auto,35537.31,31886.36,3650.94,2561.22,97989.82,48994.91,19322.88,48994.91,5464.87,-2779.58,-1092.97,1592.31,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 019,SYNAUT019,Auto,34221.98,30906.6,3315.37,2559.61,96697.23,49451.39,17377.61,47245.85,4655.69,-1985.48,-859.09,1811.13,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 019,SYNAUT019,Auto,33564.61,30165.81,3398.81,2434.95,82078.23,43262.49,14984.66,38815.74,5213.54,-2183.24,-1126.74,1903.56,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 019,SYNAUT019,Auto,35142.94,31404.14,3738.8,2545.97,86569.39,52074.89,13863.93,34494.49,5662.69,-2539.17,-1127.68,1995.85,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 019,SYNAUT019,Auto,33792.36,29677.43,4114.93,2809.37,90571.55,54894.72,13672.98,35676.82,6089.88,-2918.38,-1252.59,1918.92,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 019,SYNAUT019,Auto,33722.81,29772.02,3950.8,2342.66,76028.62,46982.4,10181.66,29046.22,6137.78,-3076.58,-1218.13,1843.06,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 019,SYNAUT019,Auto,33364.73,29419.2,3945.53,2457.26,69388.1,49593.07,8591.82,19795.03,5451.73,-2798.2,-1187.0,1466.53,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 019,SYNAUT019,Auto,34671.91,31099.22,3572.69,2472.01,82707.88,55702.47,11854.74,27005.4,5157.48,-2727.28,-993.48,1436.72,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 020,SYNAUT020,Auto,133024.83,105385.16,27639.67,18140.38,511108.84,255554.41,103921.88,255554.44,24813.74,-14888.25,-4962.75,4962.75,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 020,SYNAUT020,Auto,137170.58,112886.51,24284.07,17926.49,552653.33,292536.71,91771.51,260116.62,21852.82,-12198.85,-4974.18,4679.79,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 020,SYNAUT020,Auto,141467.39,115536.48,25930.91,18043.93,501290.44,268559.76,94066.68,232730.68,22899.47,-11857.82,-5025.9,6015.75,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 020,SYNAUT020,Auto,149997.56,118665.73,31331.83,22419.01,595789.8,332388.34,118934.0,263401.45,27240.5,-13537.91,-5937.46,7765.12,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 020,SYNAUT020,Auto,158689.24,128593.58,30095.66,18145.94,610542.13,335089.75,114460.37,275452.38,27184.73,-12903.44,-6054.07,8227.22,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 020,SYNAUT020,Auto,150221.9,120436.94,29784.96,21271.38,567901.03,319832.07,121741.78,248068.97,30043.42,-15237.62,-8088.12,6717.68,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 020,SYNAUT020,Auto,146941.56,119958.73,26982.83,19937.32,533421.32,285924.56,126799.43,247496.76,27138.94,-15419.76,-7596.15,4123.02,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 020,SYNAUT020,Auto,146205.39,120551.84,25653.56,18377.91,507854.3,317289.03,100966.39,190565.27,23613.64,-14568.24,-5879.41,3166.0,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 021,SYNAUT021,Auto,40219.42,35244.79,4974.63,3427.54,167767.73,83883.87,50330.32,83883.87,7771.23,-4608.86,-1554.25,1608.13,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 021,SYNAUT021,Auto,40658.61,34653.07,6005.54,4298.48,171167.8,75052.75,61455.96,96115.05,9363.72,-5219.42,-1793.87,2350.42,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 021,SYNAUT021,Auto,41067.8,35110.85,5956.95,4582.43,188928.04,81467.24,63667.83,107460.8,8801.4,-5473.85,-2010.5,1317.05,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 021,SYNAUT021,Auto,42332.26,35538.16,6794.09,5160.54,191820.39,98510.03,59540.71,93310.36,9164.03,-5919.61,-2060.93,1183.49,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 021,SYNAUT021,Auto,43130.07,36285.09,6844.99,4614.41,158764.68,84227.85,41950.21,74536.83,9132.42,-6112.41,-1711.62,1308.39,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 021,SYNAUT021,Auto,43370.74,36279.15,7091.59,4235.21,159925.59,87915.42,42127.95,72010.17,8671.16,-5129.04,-1622.15,1919.97,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 021,SYNAUT021,Auto,45527.8,38700.05,6827.75,3604.7,168573.36,92227.52,45527.33,76345.84,8986.94,-5169.27,-1688.34,2129.33,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 021,SYNAUT021,Auto,46358.56,40002.37,6356.18,2855.57,209135.94,115855.36,52764.56,93280.58,7636.36,-4493.87,-1377.82,1764.68,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 022,SYNAUT022,Auto,127771.85,115720.71,12051.14,8323.41,535379.35,267689.67,170471.98,267689.68,18467.47,-12760.55,-5137.68,569.24,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 022,SYNAUT022,Auto,122193.9,112746.45,9447.45,5996.44,522252.4,269847.67,150848.1,252404.73,13075.41,-9015.6,-3321.58,738.23,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 022,SYNAUT022,Auto,122009.76,111665.51,10344.24,7104.5,515399.62,230913.6,183497.08,284486.02,13288.26,-9335.82,-4115.06,-162.61,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 022,SYNAUT022,Auto,123787.91,112568.29,11219.61,6608.04,582015.75,247496.29,229914.45,334519.46,13908.14,-9470.0,-4128.39,309.75,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 022,SYNAUT022,Auto,125347.85,113608.73,11739.12,6456.16,569234.38,234462.88,224928.18,334771.51,13300.23,-9086.22,-3539.06,674.95,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 022,SYNAUT022,Auto,131698.66,118322.11,13376.56,8822.08,508155.37,208179.33,193647.66,299976.05,16237.43,-12489.06,-4408.49,-660.12,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 022,SYNAUT022,Auto,139926.52,127164.66,12761.86,8282.12,507093.39,185154.67,209827.12,321938.72,17306.18,-14382.95,-4492.35,-1569.11,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 022,SYNAUT022,Auto,143284.89,127857.34,15427.55,10864.35,559377.14,200720.17,217205.24,358656.97,18160.59,-14680.17,-5064.83,-1584.41,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 023,SYNAUT023,Auto,42679.52,38615.18,4064.33,2649.2,191346.55,95673.27,57403.96,95673.27,6081.93,-4201.37,-1216.39,664.17,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 023,SYNAUT023,Auto,42994.43,38919.1,4075.33,2700.17,181720.87,91217.67,56021.82,90503.21,6656.9,-5536.04,-1409.43,-288.56,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 023,SYNAUT023,Auto,44181.77,39588.52,4593.25,2980.88,197341.77,105348.74,61705.74,91993.03,6383.88,-4932.66,-1395.02,56.2,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 023,SYNAUT023,Auto,45685.64,40531.31,5154.33,3238.32,254580.57,147248.64,64221.18,107331.92,7880.38,-6678.12,-1530.73,-328.47,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 023,SYNAUT023,Auto,47038.78,42393.73,4645.04,3008.45,222789.92,128051.21,52721.81,94738.71,7083.98,-5814.68,-1317.98,-48.69,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 023,SYNAUT023,Auto,48132.65,43525.9,4606.74,2922.51,232048.94,141862.4,51443.93,90186.54,6887.14,-5566.67,-1340.63,-20.15,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 023,SYNAUT023,Auto,50766.48,45356.86,5409.63,3433.32,227564.09,112794.57,65876.68,114769.52,7082.95,-5116.88,-1412.7,553.36,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 023,SYNAUT023,Auto,50296.47,44816.9,5479.57,3515.51,236458.15,133236.09,61131.71,103222.06,7676.63,-5589.36,-1734.94,352.33,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 024,SYNAUT024,Auto,114830.45,103752.66,11077.79,8400.54,472381.57,249208.5,113636.72,223173.07,17345.18,-7174.55,-2649.18,7521.44,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 024,SYNAUT024,Auto,115777.1,104480.54,11296.56,8363.45,454624.79,229068.25,103910.63,225556.54,18075.79,-8116.15,-3086.62,6873.01,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 024,SYNAUT024,Auto,118529.26,106549.19,11980.07,7750.5,478966.09,216382.63,117307.8,262583.46,20731.27,-9106.81,-3661.21,7963.24,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 024,SYNAUT024,Auto,121028.03,109103.17,11924.86,7130.95,484440.56,233216.23,116113.87,251224.33,20082.57,-9154.04,-2976.66,7951.87,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 024,SYNAUT024,Auto,124128.5,113569.68,10558.82,6204.36,536565.12,250889.76,105486.25,285675.37,16783.53,-7853.86,-2254.99,6674.68,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 024,SYNAUT024,Auto,124040.21,112277.73,11762.48,8138.15,509250.87,296572.84,85161.74,212678.04,15115.45,-6630.01,-2053.51,6431.93,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 024,SYNAUT024,Auto,124810.71,112573.77,12236.95,8087.26,444385.8,220740.97,111501.08,223644.83,17277.54,-8321.31,-2600.57,6355.66,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 024,SYNAUT024,Auto,121019.61,109898.7,11120.91,7968.15,382832.12,195408.39,90086.94,187423.72,15792.02,-6867.07,-2490.03,6434.92,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 025,SYNAUT025,Auto,101634.98,89423.36,12211.62,9158.71,309327.41,149419.0,68198.8,159908.41,12076.49,-6621.15,-3017.23,2438.11,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 025,SYNAUT025,Auto,103817.75,90636.81,13180.94,9368.99,288468.4,137645.36,57287.78,150823.05,14644.8,-7277.21,-3751.84,3615.76,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 025,SYNAUT025,Auto,103806.53,91548.98,12257.55,8275.17,294440.91,126141.49,75444.9,168299.42,14222.66,-8225.34,-4185.94,1811.38,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 025,SYNAUT025,Auto,105544.4,93666.75,11877.64,7726.6,270742.42,127508.06,69515.71,143234.36,13571.17,-7597.9,-3996.92,1976.35,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 025,SYNAUT025,Auto,106383.93,93951.55,12432.38,9138.5,259267.22,112867.74,71325.2,146399.48,11388.89,-5820.86,-3356.54,2211.49,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 025,SYNAUT025,Auto,112093.85,99498.19,12595.66,9788.37,265226.73,147757.02,50463.07,117469.71,10641.69,-6315.36,-3097.93,1228.39,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 025,SYNAUT025,Auto,116397.46,102127.82,14269.64,12576.6,255611.0,134854.36,52735.2,120756.64,13183.94,-7739.54,-3913.14,1531.26,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 025,SYNAUT025,Auto,114380.47,101298.87,13081.6,13150.57,234799.35,122995.99,44138.25,111803.36,13538.93,-7697.53,-4049.66,1791.73,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 026,SYNAUT026,Auto,42884.88,36765.26,6119.62,4589.71,116812.81,56625.87,23748.51,60186.94,6071.56,-3642.93,-1214.31,1214.31,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 026,SYNAUT026,Auto,45122.1,38321.99,6800.1,5377.67,130662.68,61955.93,24110.49,68706.76,6878.47,-3989.98,-1357.43,1531.06,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 026,SYNAUT026,Auto,44146.11,37049.96,7096.15,5173.0,127281.2,68257.17,17091.52,59024.03,6979.33,-4563.36,-1404.75,1011.22,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 026,SYNAUT026,Auto,42196.61,35281.94,6914.68,5357.58,109807.14,53989.18,17103.17,55817.96,7199.16,-4409.8,-1365.12,1424.23,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 026,SYNAUT026,Auto,42570.57,35863.59,6706.97,5537.23,115616.72,53945.92,17414.12,61670.8,7200.61,-4792.85,-1421.7,986.06,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 026,SYNAUT026,Auto,43393.88,37756.0,5637.88,5147.28,123680.65,58101.11,18781.3,65579.55,5657.1,-3304.91,-1096.61,1255.58,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 026,SYNAUT026,Auto,44514.97,38233.49,6281.48,5232.75,126933.2,64481.65,20275.26,62451.55,6203.52,-3316.93,-1116.9,1769.69,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 026,SYNAUT026,Auto,44921.82,37910.87,7010.95,5652.55,129502.49,57397.32,22624.26,72105.16,7541.84,-3995.63,-1451.99,2094.22,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 027,SYNAUT027,Auto,40328.1,36219.45,4108.65,2921.71,104080.71,52040.35,33135.72,52040.35,6321.12,-4354.11,-1264.22,702.79,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 027,SYNAUT027,Auto,42938.76,39140.88,3797.88,2568.08,116460.86,60371.74,33855.75,56089.12,6400.07,-5048.51,-1405.61,-54.05,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 027,SYNAUT027,Auto,43788.74,39622.94,4165.8,2450.68,116662.21,56310.05,40056.21,60352.16,6898.6,-5500.23,-1573.7,-175.34,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 027,SYNAUT027,Auto,44563.68,39886.26,4677.42,2965.08,124182.59,62935.86,39357.21,61246.73,6938.78,-5767.76,-1647.55,-476.53,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 027,SYNAUT027,Auto,42858.21,38668.38,4189.83,2591.3,107263.43,56751.16,28432.54,50512.26,5932.63,-4358.3,-1503.04,71.29,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 027,SYNAUT027,Auto,43021.27,39209.72,3811.55,2164.08,108479.01,43559.47,33443.35,64919.53,4963.33,-4001.9,-1209.8,-248.37,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 027,SYNAUT027,Auto,42329.01,39279.63,3049.39,1695.36,108469.26,50608.95,34056.84,57860.31,4422.12,-3074.95,-1140.57,206.6,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 027,SYNAUT027,Auto,42794.66,39618.27,3176.4,2044.24,105398.01,36141.68,34109.05,69256.33,4950.64,-3447.2,-1416.18,87.27,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 028,SYNAUT028,Auto,41347.62,37578.93,3768.69,2826.51,157309.28,78654.64,51129.91,78654.64,5861.53,-3516.92,-1572.75,771.87,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 028,SYNAUT028,Auto,41733.83,37877.16,3856.67,2870.86,140806.71,67071.29,44668.54,73735.42,6196.95,-3581.9,-1574.89,1040.16,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 028,SYNAUT028,Auto,42727.98,38998.19,3729.79,2677.86,157489.29,75783.29,43938.5,81706.01,6113.12,-3475.6,-1741.74,895.78,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 028,SYNAUT028,Auto,42487.6,38842.82,3644.79,2818.22,131517.0,62256.73,39897.8,69260.27,5884.23,-3792.05,-1424.93,667.25,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 028,SYNAUT028,Auto,43986.93,40258.09,3728.84,2814.53,143907.49,63921.02,49358.99,79986.47,5726.9,-3326.71,-1323.81,1076.37,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 028,SYNAUT028,Auto,43590.5,40099.98,3490.51,2564.32,168154.12,74040.72,59738.8,94113.4,6386.15,-3758.45,-1513.27,1114.43,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 028,SYNAUT028,Auto,43611.18,39883.75,3727.43,2771.67,174733.97,79965.91,65392.98,94768.06,6445.01,-4166.96,-1325.31,952.74,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 028,SYNAUT028,Auto,43435.28,39606.2,3829.08,3262.39,175093.69,75570.91,68557.16,99522.78,6186.09,-3583.77,-1307.9,1294.43,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 029,SYNAUT029,Auto,48397.78,43291.32,5106.46,3829.85,194887.01,97443.5,53573.19,97443.51,7713.31,-4627.98,-1939.84,1145.48,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 029,SYNAUT029,Auto,47832.41,42504.54,5327.88,4095.32,203352.71,126211.0,37229.05,77141.71,8025.77,-4792.49,-1952.45,1280.83,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 029,SYNAUT029,Auto,49155.41,43897.34,5258.08,4334.21,215644.23,133273.72,47169.35,82370.52,8279.82,-5487.31,-2227.33,565.18,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 029,SYNAUT029,Auto,47067.4,41995.27,5072.13,4336.44,205577.65,128474.27,44865.5,77103.38,7811.37,-5116.99,-2054.51,639.87,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 029,SYNAUT029,Auto,47479.31,42067.12,5412.19,5198.89,186818.09,109361.66,46063.38,77456.43,8074.87,-5200.91,-1934.52,939.44,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 029,SYNAUT029,Auto,47863.52,42665.69,5197.84,4577.47,201472.2,99960.27,58228.91,101511.93,6836.69,-5105.05,-1537.28,194.36,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 029,SYNAUT029,Auto,50472.98,44566.97,5906.01,4569.5,190054.37,89568.44,56474.7,100485.94,6451.14,-4974.31,-1489.42,-12.58,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 029,SYNAUT029,Auto,51351.04,45885.54,5465.5,3865.04,215610.8,92592.02,74421.88,123018.78,6130.47,-4443.23,-1495.27,191.97,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 030,SYNAUT030,Auto,40300.66,34896.19,5404.47,4053.35,154057.68,77028.84,46217.31,77028.84,7791.59,-4674.95,-1352.95,1763.69,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 030,SYNAUT030,Auto,40519.78,35214.27,5305.52,4145.92,157708.91,80140.85,45055.06,77568.06,8462.23,-5481.52,-1602.86,1377.84,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 030,SYNAUT030,Auto,39341.85,34400.01,4941.83,4123.63,162525.81,97531.77,39005.5,64994.04,7711.39,-4573.97,-1417.04,1720.38,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 030,SYNAUT030,Auto,41257.16,35367.67,5889.49,4913.87,175923.26,99039.46,43027.62,76883.79,8847.08,-5420.03,-1534.34,1892.7,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 030,SYNAUT030,Auto,42783.72,37239.22,5544.49,4727.73,180210.85,102964.32,42322.37,77246.53,10103.78,-6105.58,-1703.35,2294.85,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 030,SYNAUT030,Auto,41874.74,36798.21,5076.53,4167.16,162998.44,98738.84,36519.82,64259.59,9204.83,-5586.06,-1668.04,1950.74,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 030,SYNAUT030,Auto,41315.55,36128.13,5187.42,4223.64,161291.66,95813.49,40331.28,65478.17,8662.42,-4926.91,-1473.85,2261.65,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 030,SYNAUT030,Auto,42519.84,36938.69,5581.15,4528.48,165090.71,112037.92,33408.69,53052.79,8657.13,-5335.88,-1571.93,1749.33,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 031,SYNAUT031,Auto,40558.76,36381.63,4177.12,3184.06,165792.86,82896.43,52786.31,82896.43,6981.14,-4815.6,-1588.33,577.2,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 031,SYNAUT031,Auto,40977.44,36585.76,4391.67,3064.24,177775.11,88993.18,61694.17,88781.93,7946.87,-5782.33,-1772.28,392.27,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 031,SYNAUT031,Auto,40828.05,36297.72,4530.33,2697.27,162469.79,79841.02,55390.14,82628.77,8929.71,-7219.54,-1971.61,-261.44,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 031,SYNAUT031,Auto,40264.74,35633.9,4630.84,2878.2,146995.31,67377.29,51017.95,79618.02,10081.82,-7917.1,-2123.95,40.78,True,synthetic
2025,Q1,Q1 2025,1,8100,SYN Auto 031,SYNAUT031,Auto,40421.91,35977.15,4444.76,2821.53,150732.33,66597.76,55841.52,84134.56,8795.96,-7175.04,-1505.87,115.05,True,synthetic
2025,Q2,Q2 2025,2,8101,SYN Auto 031,SYNAUT031,Auto,39859.76,34783.16,5076.6,3166.61,153161.46,67863.73,59070.61,85297.73,9822.01,-7777.29,-1712.18,332.54,True,synthetic
2025,Q3,Q3 2025,3,8102,SYN Auto 031,SYNAUT031,Auto,40709.82,35590.78,5119.04,3962.06,131838.81,60046.93,47440.93,71791.88,9709.95,-7989.1,-1679.63,41.22,True,synthetic
2025,Q4,Q4 2025,4,8103,SYN Auto 031,SYNAUT031,Auto,41692.3,37267.37,4424.93,3573.42,137736.48,67170.63,49375.53,70565.85,8182.39,-7093.19,-1651.73,-562.53,True,synthetic
2024,Q1,Q1 2024,1,8096,SYN Auto 032,SYNAUT032,Auto,36096.09,28764.19,7331.9,5087.45,85913.98,40381.63,24220.14,45532.35,6410.33,-3846.2,-1143.26,1420.87,True,synthetic
2024,Q2,Q2 2024,2,8097,SYN Auto 032,SYNAUT032,Auto,36290.99,28953.55,7337.44,4582.9,87385.97,39493.65,22725.91,47892.32,6565.21,-3790.55,-1245.04,1529.62,True,synthetic
2024,Q3,Q3 2024,3,8098,SYN Auto 032,SYNAUT032,Auto,35613.51,27695.95,7917.56,5181.55,84210.57,39678.62,25287.92,44531.95,7328.05,-3832.03,-1433.29,2062.73,True,synthetic
2024,Q4,Q4 2024,4,8099,SYN Auto 032,SYNAUT032,Auto,36872.43,29436.78,7435.65,5017.64,90813.21,38843.3,27955.68,51969.91,7024.17,-3326.29,-1388.07,2309.81,True,synthetic
